Index,Title,Sentiment,Class,Entity1,Entity2,Entity3
21,  Bilan 2020 - Giovinazzi a soutenu la comparaison avec Räikkönen  ,0.1423846153846154,Neutral,Giovinazzi,,
22,  Bilan 2020 - Le diamant Verstappen est-il suffisamment poli ?  ,0.09206129807692308,Neutral,Verstappen,,
23,  Bilan 2020 - Avertissement sans frais pour Ocon avant Alonso  ,0.09607692307692306,Neutral,Ocon,,
24,  Bilan 2020 - Pérez : d'une haie d'épines sort la rose !  ,0.11283018867924532,Neutral,,,
25,  Red Bull : Russell a un contrat de 10 ans avec Mercedes  ,0.2073809523809524,Positive,Russell,Red Bull,Mercedes
26,"  Bilan 2020 - Latifi, le paradoxe Williams  ",0.04563207547169812,Neutral,Latifi,Williams,
27,"  Bilan 2020 - Ricciardo/Renault, pas tatoué à l'encre indélébile  ",0.07939655172413794,Neutral,Ricciardo,Renault,
28,  Ces huit records impressionnants ont été battus en 2020  ,0.20025454545454546,Positive,,,
29,  Best of photos 2020 - La sélection de la rédaction  ,0.13792412935323395,Neutral,,,
30,  Quelle est la grille de départ idéale de la saison 2020 ?  ,0.07866666666666669,Neutral,,,
31,"  Bilan 2020 - Hamilton, la perfection n'est pas de ce monde  ",0.06127358490566037,Neutral,Hamilton,,
32,"  Désormais, ce sera Sir Lewis Hamilton !  ",0.11314285714285716,Neutral,Hamilton,,
33,  Le film du septième titre de Lewis Hamilton  ,0.11552011494252876,Neutral,Hamilton,,
34,"  Bilan 2020 - Kvyat, dans l’ombre de Gasly  ",0.09365384615384618,Neutral,Gasly,Kvyat,
35,"  Webber et le ""timing affreux"" de la pige de Russell pour Hamilton  ",0.1394,Neutral,Russell,Hamilton,
36,"  Leclerc pense que 2020 est sa ""meilleure saison en F1""  ",0.0,Neutral,Leclerc,,
37,  Quiz - Connaissez-vous tous les Champions du monde de F1 ?  ,0.125,Neutral,,,
38,"  Bilan 2020 - Hülkenberg, intérimaire de luxe  ",0.14602564102564103,Neutral,,,
39,  Le récital turc de Lewis Hamilton restera sa performance de l'année  ,0.1658378378378378,Positive,Hamilton,,
40,  Bilan 2020 - Gasly a fait résonner la Marseillaise  ,0.1405,Neutral,Gasly,,
41,  Bilan 2020 - L'épée de Damoclès est tombée sur Albon  ,0.09591463414634144,Neutral,Albon,,
42,  Hamilton promet d'être plus vigilant sur les pénalités  ,0.0826470588235294,Neutral,Hamilton,,
43,"  Bilan 2020 - Bottas, au bord du KO  ",0.04764516129032259,Neutral,Bottas,,
44,  Les pilotes du jour de la saison 2020 de F1  ,0.21142857142857138,Positive,,,
45,  Bilan 2020 - La révérence du phénix Romain Grosjean  ,0.05413793103448275,Neutral,Grosjean,,
46,  Connaissez-vous tous les Français en F1 ?  ,0.14250000000000002,Neutral,,,
47,  Frank Williams a quitté l'hôpital  ,0.183,Positive,Williams,,
48,  Le GP de Turquie désigné Grand Prix de l'année en F1  ,0.25447058823529417,Positive,,,
49,  Les pole positions de la saison 2020 de F1  ,0.06507272727272727,Neutral,,,
50,"  Bilan 2020 - Williams, pari payant pour Jack Aitken  ",0.1315,Neutral,Williams,,
51,  Mercedes a-t-il volontairement sacrifié le GP d'Abu Dhabi ?  ,0.03444444444444445,Neutral,Mercedes,,
52,  Bilan 2020 - Norris a confirmé son potentiel  ,0.09411290322580647,Neutral,Norris,,
53,  Meilleurs tours 2020 : qui a inscrit le plus de points ?  ,0.09049019607843138,Neutral,,,
54,  Brawn regrette que Michael Schumacher ne puisse voir Mick en F1  ,0.19843749999999996,Positive,,,
55,  Comment le COVID-19 a favorisé la domination Mercedes en 2020  ,0.07807692307692307,Neutral,Mercedes,,
56,"  Permis à points : Albon, Hamilton et Russell mauvais élèves  ",-0.014880952380952389,Negative,Russell,Hamilton,Albon
57,"  Steiner : Fittipaldi a montré qu'il ""peut faire du bon travail"" en F1  ",0.04193548387096774,Neutral,,,
58,  Bilan 2020 - L'interminable agonie du mariage Vettel/Ferrari  ,0.09962962962962962,Neutral,Vettel,Ferrari,
59,  Le top 10 des pilotes F1 2020 selon les pilotes eux-mêmes  ,0.17550000000000002,Positive,,,
60,  L'inattendu cadeau de départ de Racing Point à Sergio Pérez  ,0.10733870967741937,Neutral,Racing Point,,
61,  Hamilton élu Personnalité sportive de l'année en Grande-Bretagne  ,0.19456521739130433,Positive,Hamilton,,
62,"  Bilan 2020 - Stroll : coups d’éclat, coups du sort, coups de mou  ",0.12249305555555558,Neutral,Stroll,,
63,  Qui sont les nouveaux actionnaires de McLaren en F1 ?  ,0.07,Neutral,McLaren,,
64,"  Bottas et son chat noir : ""Je préfère en rire !""  ",0.11784615384615385,Neutral,Bottas,,
65,"  La F1 ""devrait tout faire"" pour avancer les nouveaux moteurs à 2025  ",0.16690476190476192,Positive,,,
66,  Qui est le meilleur pilote 2020 ? Les team principals ont tranché !  ,0.12625,Neutral,,,
67,"  Le 1er tour de Räikkönen au Portugal désigné ""Action de l'année"" FIA  ",0.14312500000000003,Neutral,,,
68,  Investissement dans McLaren : l'approbation de la F1 made in Liberty  ,0.20394827586206898,Positive,McLaren,,
69,"  Mercedes et Hamilton vont signer ""avant le début des essais hivernaux""  ",0.12250000000000003,Neutral,Hamilton,Mercedes,
70,  La FIA introduit un carburant F1 basé sur des biodéchets  ,0.12419354838709679,Neutral,,,
71,  Haas F1 pourrait ne pas dévoiler ses mesures à l'encontre de Mazepin  ,0.11333333333333333,Neutral,Haas,,
72,  Comment une finale ennuyante pourrait offrir un meilleur spectacle  ,0.17285714285714285,Positive,,,
73,  Le virage 10 du Circuit de Barcelone va être modifié  ,-0.013333333333333329,Negative,,,
74,  Red Bull n'a plus de sponsor titre mais ne prévoit pas de remplacement  ,0.1520588235294118,Positive,Red Bull,,
75,"  Ferrari salue ""de petites réussites très significatives"" en 2020  ",0.041410256410256405,Neutral,Ferrari,,
76,  McLaren voit Ferrari rebondir dès la saison 2021  ,0.11387234042553192,Neutral,McLaren,Ferrari,
77,  Quand la FIA se moque des donuts d'Esteban Ocon  ,0.04953488372093022,Neutral,Ocon,,
78,"  Ricciardo ""comblé"" par les progrès de Renault avant son départ  ",0.21089743589743593,Positive,Ricciardo,Renault,
79,"  Toto Wolff évoque l'avenir de la F1, le plafond budgétaire et plus encore  ",0.1345371428571429,Neutral,,,
80,"  Dans la Ferrari, le ""rêve"" de Shwartzman est devenu ""réalité""  ",0.0,Neutral,Ferrari,,
81,  La saison 2020 de F1 a cartonné sur Canal+  ,0.11393939393939397,Neutral,,,
82,  Officiel - Yuki Tsunoda chez AlphaTauri en 2021  ,0.13895833333333335,Neutral,AlphaTauri,,
83,"  Alonso a ravivé la flamme au volant d'une F1 ""plus sérieuse""  ",0.19345945945945947,Positive,,,
84,  Alonso termine les essais d'Abu Dhabi en tête devant les Mercedes  ,0.07983783783783785,Neutral,Mercedes,,
85,  Vandoorne devant Alonso à la mi-journée aux essais d'Abu Dhabi  ,0.06999999999999999,Neutral,,,
86,  Réduire l'écart avec Mercedes ? McLaren appelle à la prudence  ,0.11569767441860467,Neutral,Mercedes,McLaren,
87,  Fernando Alonso tempère la valeur du test d'Abu Dhabi  ,0.14716666666666667,Neutral,,,
88,  Les notes du Grand Prix d'Abu Dhabi 2020  ,0.10277777777777777,Neutral,,,
89,"  Qui participe aux essais F1 de ""jeunes pilotes"" à Abu Dhabi ?  ",0.05175675675675676,Neutral,,,
90,"  Mattia Binotto : ""Vettel fera toujours partie de la famille Ferrari""  ",0.0,Neutral,Vettel,Ferrari,
91,  Kimi Räikkönen a devancé les deux Ferrari à Abu Dhabi  ,0.060606060606060594,Neutral,Ferrari,,
92,  Mercedes : Brider le moteur a coûté moins d'un dixième au tour  ,0.051216216216216214,Neutral,Mercedes,,
93,  Verstappen a craint une crevaison comme à Imola  ,0.17284444444444447,Positive,Verstappen,,
94,"  Hamilton espère signer son nouveau contrat Mercedes ""avant Noël""  ",0.08925925925925926,Neutral,Hamilton,Mercedes,
95,  Gasly a arraché la 10e place du championnat à Stroll  ,0.23924999999999996,Positive,Gasly,Stroll,
96,  Vettel chante une dernière fois pour Ferrari  ,0.0,Neutral,Vettel,Ferrari,
97,"  Esteban Ocon : ""On sera prêts l'année prochaine""  ",0.09867924528301887,Neutral,Ocon,,
98,"  Sergio Pérez : ""Encore ce problème de MGU-K…""  ",0.0765686274509804,Neutral,,,
99,"  Charles Leclerc est ""désolé"" pour la saison 2020 de Ferrari  ",0.0,Neutral,Leclerc,Ferrari,
100,"  Hamilton, troisième mais ""reconnaissant d'être en vie""  ",0.18604166666666666,Positive,Hamilton,,
101,"  Horner : ""Albon a fait son meilleur week-end de la saison""  ",0.17674418604651165,Positive,Albon,,
102,"  Max Verstappen élu ""Pilote du Jour"" du GP d'Abu Dhabi 2020  ",0.09999999999999999,Neutral,Verstappen,,
103,  Championnat - McLaren prive Racing Point de la troisième place !  ,0.025384615384615374,Neutral,Racing Point,McLaren,
104,  GP d'Abu Dhabi : les meilleurs tours en course  ,0.43,Positive,,,
105,  Course - Verstappen survole l'épilogue de la saison 2020  ,0.15302325581395346,Positive,Verstappen,,
106,  LIVE F1 - Suivez le GP d'Abu Dhabi en direct  ,0.13648648648648648,Neutral,,,
107,"  Mercedes stoppe toute rumeur : ""Bottas sera dans notre voiture""  ",0.1685714285714286,Positive,Bottas,Mercedes,
108,  McLaren annonce la vente d'un tiers de son écurie  ,0.059483870967741936,Neutral,McLaren,,
109,"  Wolff : ""C'est à Hamilton de décider s'il est assez en forme""  ",0.1362763157894737,Neutral,Hamilton,,
110,  Duels en qualifications : le point après le GP d'Abu Dhabi  ,0.1844444444444444,Positive,,,
111,"  Vettel : ""Avec un tour parfait, j'aurais été dixième""  ",0.0,Neutral,Vettel,,
112,  Silverstone renomme sa ligne droite des stands en hommage à Hamilton  ,0.33529411764705885,Positive,Hamilton,,
113,  Comment Verstappen s'est coincé la main en qualifications  ,0.10690909090909091,Neutral,Verstappen,,
114,  Leclerc déçu de son résultat après avoir été 3e en Q1  ,0.07800000000000001,Neutral,Leclerc,,
115,"  Alonso redécouvre la Renault R25 : ""Une machine parfaite pour moi""  ",0.2860135135135135,Positive,Renault,,
116,"  Mick Schumacher : ""Si l'on est en dessous, il faut travailler plus""  ",0.23272727272727273,Positive,,,
117,"  Hamilton ""pas à 100%"" après avoir eu le COVID-19  ",0.14551666666666668,Neutral,Hamilton,,
118,  L'inhabituel message radio de Wolff à Bottas  ,0.06670212765957448,Neutral,Bottas,,
119,"  Ocon : ""On n'a rien à perdre, c'est tout ou rien""  ",0.11291666666666667,Neutral,Ocon,,
120,  La grille de départ du Grand Prix d'Abu Dhabi  ,0.0,Neutral,,,
121,  Qualifs - Verstappen arrache la pole position aux Mercedes  ,0.09842105263157894,Neutral,Verstappen,Mercedes,
122,  Red Bull va modifier 40% de sa monoplace pour 2021  ,0.12984444444444446,Neutral,Red Bull,,
123,  EL3 - Avantage Verstappen avant les qualifications  ,0.17902173913043481,Positive,Verstappen,,
124,  Le départ de Camilleri prive Ferrari d'un soutien de poids en F1  ,0.135,Neutral,Ferrari,,
125,  Alfa Romeo veut poursuivre sa collaboration avec Kubica  ,0.0606578947368421,Neutral,Alfa Romeo,,
126,"  Mercedes : ""Bottas a le soutien inconditionnel de l'équipe""  ",0.21309523809523812,Positive,Bottas,Mercedes,
127,  GP d'Abu Dhabi F1 - Programme TV et guide d'avant-course  ,0.09385714285714283,Neutral,,,
128,  Renault s'amuse de la controverse autour du test d'Alonso  ,0.12254999999999998,Neutral,Renault,,
129,"  Russell : ""Une sensation étrange"" en retrouvant la Williams  ",0.12846153846153846,Neutral,Russell,Williams,
130,"  Räikkönen : ""Rien d'effrayant"" dans l'incendie de son Alfa Romeo  ",0.034619047619047626,Neutral,Alfa Romeo,,
131,"  Vettel et Binotto, pas une grande histoire d'amour...  ",0.0,Neutral,Vettel,,
132,  Mercedes explique l'absence de Mazepin au test d'Abu Dhabi  ,0.092,Neutral,Mercedes,,
133,  Hamilton n'est pas revenu pour prouver quoi que ce soit  ,0.19975609756097557,Positive,Hamilton,,
134,"  EL2 - Mercedes brille dans la nuit, Räikkönen met le feu  ",0.09822916666666666,Neutral,Mercedes,,
135,  Le travail pour 2021 bat son plein à Abu Dhabi  ,0.0067948717948717865,Neutral,,,
136,  En images : Alonso a repris le volant de la Renault R25  ,0.11928571428571431,Neutral,Renault,,
137,  Russell n'a affiché aucune déception en réintégrant Williams  ,0.13708333333333333,Neutral,Russell,Williams,
138,"  Wolff critique les circuits actuels, des ""parkings de supermarché""  ",0.11344736842105266,Neutral,,,
139,"  EL1 - Verstappen juste devant Bottas, Hamilton reprend en douceur  ",0.13757812500000005,Neutral,Hamilton,Verstappen,Bottas
140,  Pérez et Magnussen seront pénalisés sur la grille à Abu Dhabi  ,0.13037037037037036,Neutral,Magnussen,,
141,  Mercedes offre un test en F1 à ses pilotes de Formule E  ,0.10343999999999999,Neutral,Mercedes,,
142,"  Pneus 2021 : Pirelli admet une ""incompréhension"" avec les pilotes  ",0.1460483870967742,Neutral,,,
143,"  Démission surprise du patron de Ferrari, Louis Camilleri  ",0.169140625,Positive,Ferrari,,
144,  Lewis Hamilton va participer au Grand Prix d'Abu Dhabi  ,0.17916666666666667,Positive,Hamilton,,
145,  Adapter un nouveau pilote à la F1 : tout un défi !  ,0.03875000000000001,Neutral,,,
146,"  Accrochage avec Pérez : Leclerc doit ""mieux choisir"" ses combats  ",0.15757142857142858,Positive,Leclerc,,
147,"  Sainz tance la décision ""incohérente"" de la FIA sur le test d'Abu Dhabi  ",0.048500000000000015,Neutral,Sainz,,
148,"  Pérez a-t-il convaincu Red Bull ? ""Une course ne change pas votre vie""  ",0.08376623376623374,Neutral,Red Bull,,
149,  Sebastian Vettel prépare ses adieux à Ferrari  ,0.0,Neutral,Vettel,Ferrari,
150,  Mattia Binotto souffrant et absent pour le GP d'Abu Dhabi  ,0.043749999999999976,Neutral,,,
151,  McLaren cherche à vendre des parts de son écurie F1  ,-0.009047619047619046,Neutral,McLaren,,
152,"  Russell ""a manqué"" à Williams lors du Grand Prix de Sakhir  ",0.2002857142857143,Positive,Russell,Williams,
153,  Trois runs avec la Renault R25 pour Alonso à Abu Dhabi  ,0.19812499999999997,Positive,Renault,,
154,  Quels éléments pour 2021 les équipes ont-elles déjà testés ?  ,0.06904444444444444,Neutral,,,
155,  La Scuderia Ferrari est-elle maudite au GP d'Abu Dhabi ?  ,0.0,Neutral,Ferrari,,
156,  Russell et Pérez alimentent les paradoxes de la F1 pour 2021  ,0.15593534482758625,Positive,Russell,,
157,  Ferrari explique les causes de ses mauvais arrêts au stand  ,0.12949152542372885,Neutral,Ferrari,,
158,"  Mercedes fera ""tout son possible"" pour qu'Hamilton soit à Abu Dhabi  ",0.11882352941176473,Neutral,Hamilton,Mercedes,
159,  Red Bull confirme ses deux pilotes pour le test d'Abu Dhabi  ,0.12419354838709679,Neutral,Red Bull,,
160,"  Haas ""ne cautionne pas"" les actes de Mazepin dans une vidéo ""odieuse""  ",0.035557692307692304,Neutral,Haas,,
161,"  Binotto : Leclerc peut être un ""leader incontestable"" comme Schumacher  ",0.20732499999999998,Positive,Leclerc,,
162,  Marino Sato avec AlphaTauri pour les tests d'Abu Dhabi  ,0.2080487804878049,Positive,AlphaTauri,,
163,  La FIA rejette la demande de Ferrari pour le test de Sainz  ,0.1137037037037037,Neutral,Sainz,Ferrari,
164,  Russell espère avoir donné la migraine à Wolff pour 2022… ou plus tôt  ,0.18864406779661028,Positive,Russell,,
165,  L'indécision technique a collé à la peau des écuries à Sakhir  ,0.17791666666666664,Positive,,,
166,"  Gené revient sur le Grand Prix de Sakhir ""décevant"" de Ferrari  ",0.0,Neutral,Ferrari,,
167,"  Hamilton : ""L'une des semaines les plus dures que j'aie connues""  ",0.13947727272727273,Neutral,Hamilton,,
168,  Racing Point manquait de pièces de rechange après le GP de Bahreïn  ,0.08087179487179487,Neutral,Racing Point,,
169,  Diffusion TV du crash de Grosjean : Ricciardo s'est senti écouté  ,0.059886363636363654,Neutral,Ricciardo,Grosjean,
170,  L'approche de Russell a plus impressionné Mercedes que sa rapidité  ,0.16651492537313436,Positive,Russell,Mercedes,
171,  Les notes du Grand Prix de Sakhir 2020  ,0.32333333333333336,Positive,,,
172,  Mercedes fait un point prudent sur la santé de Lewis Hamilton  ,0.10150000000000002,Neutral,Hamilton,Mercedes,
173,"  La ""nuit difficile"" d'Alfa Romeo à Sakhir  ",0.0,Neutral,Alfa Romeo,,
174,"  Bottas : ""J'ai pu passer pour un con"" face à Russell  ",0.06660714285714285,Neutral,Russell,Bottas,
175,  Le confinement inédit de la F1 pour rouler à Abu Dhabi  ,0.12555555555555553,Neutral,,,
176,"  Ferrari : Sainz aux tests jeunes pilotes, une question de ""bon sens""  ",0.2032209302325582,Positive,Sainz,Ferrari,
177,  Zizanie au stand Mercedes : ce qu'il s'est vraiment passé  ,0.09000000000000002,Neutral,Mercedes,,
178,"  Sebastian Vettel a vécu une ""course ennuyante"" à Sakhir  ",0.0,Neutral,Vettel,,
179,"  À Enstone, le meilleur score depuis 2013 mais toujours la 5e place  ",0.09845454545454548,Neutral,,,
180,"  Autocritique, Stroll estime avoir gâché une chance de victoire  ",0.16331521739130436,Positive,Stroll,,
181,  Championnat - Racing Point gagne et retrouve le top 3  ,0.08421052631578947,Neutral,Racing Point,,
182,  Charles Leclerc pénalisé sur la grille à Abu Dhabi  ,0.0,Neutral,Leclerc,,
183,  Russell échappe à la disqualification et conserve ses points  ,0.0044444444444444444,Neutral,Russell,,
184,"  Mercedes explique sa ""connerie monumentale"" au stand à Sakhir  ",0.11878787878787879,Neutral,Mercedes,,
185,"  Russell : Perdre deux fois la victoire à Bahreïn ""fait vraiment mal"".  ",0.12929999999999997,Neutral,Russell,,
186,  Russell sous enquête des commissaires au GP de Sakhir  ,0.17421052631578948,Positive,Russell,,
187,"  Premier podium pour un Ocon ému, qui a senti moins de foi en lui  ",0.19770000000000004,Positive,Ocon,,
188,"  George Russell élu ""Pilote du Jour"" du GP de Sakhir 2020  ",0.17538461538461536,Positive,Russell,,
189,  GP de Sakhir : les meilleurs tours en course  ,0.43,Positive,,,
190,"  Pérez vainqueur et sans volant 2021 : ""Je suis en paix avec moi-même""  ",0.23292452830188676,Positive,,,
191,"  Course - Mercedes offre la victoire à Pérez, Ocon sur le podium !  ",0.0827232142857143,Neutral,Ocon,Mercedes,
192,  LIVE F1 - Suivez le Grand Prix de Sakhir en direct  ,0.24375000000000002,Positive,,,
193,"  L'avenir d'Albon ? ""Un baquet Red Bull ou une année sur le banc""  ",0.06658823529411767,Neutral,Albon,Red Bull,
194,  Mercedes : Bottas et Russell libres de se battre l'un contre l'autre  ,0.12931428571428574,Neutral,Russell,Bottas,Mercedes
195,  Lando Norris renvoyé en fond de grille à Sakhir  ,0.21500000000000002,Positive,Norris,,
196,  Duels en qualifications : le point après le GP de Sakhir  ,0.1844444444444444,Positive,,,
197,  Romain Grosjean forfait pour le GP d'Abu Dhabi  ,0.07386274509803924,Neutral,Grosjean,,
198,  Gasly frustré par des dégâts sur le fond plat en qualifications  ,0.004888888888888869,Neutral,Gasly,,
199,  Fittipaldi a sacrifié ses qualifications pour aider Magnussen  ,0.2575925925925926,Positive,Magnussen,,
200,  Russell appuie toujours sur de mauvais boutons dans la Mercedes  ,0.14771428571428571,Neutral,Russell,Mercedes,
201,  GP de Sakhir F1 - Programme TV et guide d'avant-course  ,0.0763888888888889,Neutral,,,
202,  Mercedes disposé à offrir à Grosjean un test d'adieux  ,0.06666666666666667,Neutral,Grosjean,Mercedes,
203,"  Leclerc 4e : ""Je ne pense pas que j'aurais pu améliorer !""  ",0.0,Neutral,Leclerc,,
204,"  Russell affamé : ""Dégoûté de rater la pole pour 20 millièmes !""  ",0.16229838709677424,Positive,Russell,,
205,"  Mission accomplie pour Bottas, ""content que cela ait suffi""  ",0.19925925925925925,Positive,Bottas,,
206,  La grille de départ du Grand Prix de Sakhir  ,-0.05,Negative,,,
207,  Qualifs - Bottas mène le doublé Mercedes qu'il fallait dominer  ,0.21465116279069776,Positive,Bottas,Mercedes,
208,"  EL3 - Verstappen leader, Gasly dans le top 3  ",0.14042857142857143,Neutral,Gasly,Verstappen,
209,  Pietro Fittipaldi sera pénalisé sur la grille à Sakhir  ,0.2804545454545455,Positive,,,
210,  Wolff : Sakhir n'est pas une confrontation Bottas/Russell pour 2022  ,0.1646666666666667,Positive,Russell,Bottas,
211,"  Problème pour Leclerc, Vettel perdu dans les réglages à Sakhir  ",0.0,Neutral,Leclerc,Vettel,
212,  Bottas ne panique pas et prend acte du rythme de Russell et Red Bull  ,0.1213888888888889,Neutral,Russell,Bottas,Red Bull
213,  Kvyat suggère deux groupes de qualifications à Sakhir  ,0.018235294117647054,Neutral,Kvyat,,
214,"  Renault : ""Assez fort"" que Racing Point s'oppose au test d'Alonso  ",0.19281081081081083,Positive,Racing Point,Renault,
215,  McLaren farouchement opposé à un test de Sainz avec Ferrari  ,0.11539436619718312,Neutral,Sainz,McLaren,Ferrari
216,"  Verstappen et Sainz jugent ""dangereuse"" cette version de Sakhir  ",-0.015532258064516127,Negative,Verstappen,Sainz,
217,"  Russell juge ses temps des essais libres ""un peu décevants""  ",0.11792682926829266,Neutral,Russell,,
218,"  EL2 - Russell récidive, Bottas seulement 11e  ",0.14666666666666664,Neutral,Russell,Bottas,
219,  EL1 - Russell en tête pour ses débuts avec Mercedes  ,0.16968749999999996,Positive,Russell,Mercedes,
220,  Ferrari place Simone Resta chez Haas aux côtés de Mick Schumacher  ,0.07784375,Neutral,Haas,Ferrari,
221,  Verstappen ne voit pas l'absence de Hamilton comme un avantage  ,0.12375000000000001,Neutral,Hamilton,Verstappen,
222,"  La pige de Russell chez Mercedes, entre risque et opportunité  ",0.07125000000000001,Neutral,Russell,Mercedes,
223,  Grosjean demandera aux écuries un test privé s'il ne peut courir à Abu Dhabi  ,0.06393617021276597,Neutral,Grosjean,,
224,"  Fittipaldi : ""Un choc pour mon corps"" après un an sans piloter   ",0.17492857142857146,Positive,,,
225,"  Leclerc ""pourrait parier"" sur une victoire de Russell  ",0.20262222222222226,Positive,Russell,Leclerc,
226,"  Verstappen serait ""assez aisément"" deuxième sans ses abandons  ",0.07113636363636365,Neutral,Verstappen,,
227,  Grosjean a fait son retour dans le paddock F1 après son terrible crash  ,0.07815789473684215,Neutral,Grosjean,,
228,  Ferrari pousse pour que Sainz participe au test F1 d'Abu Dhabi  ,0.12015384615384618,Neutral,Sainz,Ferrari,
229,  Ricciardo va discuter de la diffusion TV du crash de Grosjean avec la F1  ,0.11833333333333337,Neutral,Ricciardo,Grosjean,
230,"  Trop grand pour la Mercedes, Russell surmontera la douleur  ",0.18046666666666664,Positive,Russell,Mercedes,
231,"  Vandoorne snobé par Mercedes : ""Ça fait mal !""  ",0.0846666666666667,Neutral,Mercedes,,
232,"  Bottas le sait, être battu par Russell ""ne serait pas bon"" pour lui  ",0.10313725490196078,Neutral,Russell,Bottas,
233,  Haas prend le risque que Mazepin n'ait pas sa Super Licence  ,0.08418478260869565,Neutral,Haas,,
234,  Alonso confirmé à Abu Dhabi dans la Renault R.S.20... et la R25 !  ,0.0875,Neutral,Renault,,
235,"  Pietro Fittipaldi, Jack Aitken : qui sont ces rookies ?  ",0.09461842105263159,Neutral,,,
236,  Ferrari met une de ses F1 aux enchères  ,0.0,Neutral,Ferrari,,
237,  Des pneus placés devant le rail du crash de Grosjean  ,0.16560000000000005,Positive,Grosjean,,
238,  Vettel et Leclerc se sont expliqués après le départ de Bahreïn  ,0.13999999999999999,Neutral,Leclerc,Vettel,
239,"  L'enquête sur l'accident de Grosjean prendra ""six à huit semaines""  ",0.1717857142857143,Positive,Grosjean,,
240,  Grosjean n'a jamais vu Kvyat dans son rétroviseur  ,0.051471590909090884,Neutral,Kvyat,Grosjean,
241,  La FIA autorise Alonso à participer aux essais d'Abu Dhabi  ,0.13375510204081634,Neutral,,,
242,  Comment l'équipement et une nouvelle norme ont sauvé Grosjean du feu  ,0.12859302325581395,Neutral,Grosjean,,
243,"  McLaren : L'incident de Norris avec le commissaire est ""préoccupant""  ",0.11255681818181822,Neutral,Norris,McLaren,
244,  Romain Grosjean a quitté l'hôpital  ,0.16392857142857148,Positive,Grosjean,,
245,  Russell remplace Hamilton chez Mercedes à Sakhir  ,0.18451612903225809,Positive,Russell,Hamilton,Mercedes
246,"  Gené : ""Le Halo a sauvé la vie de Grosjean""  ",0.0,Neutral,Grosjean,,
247,  Pourquoi Bottas n'a changé que 3 pneus lors de son dernier arrêt  ,0.10441249999999995,Neutral,Bottas,,
248,  Sondage Motorsport.com : les fans de F1 veulent écologie et diversité  ,0.12190151515151516,Neutral,,,
249,  Vandoorne rejoint Bahreïn mais ignore s'il remplacera Hamilton  ,0.04474358974358974,Neutral,Hamilton,,
250,"  Todt à Grosjean : ""Alors, tu aimes le Halo ?""  ",0.11473684210526319,Neutral,Grosjean,,
251,"  COVID-19 : Hamilton ""dévasté"" après avoir ""pris toutes les précautions""  ",0.06853658536585365,Neutral,Hamilton,,
252,"  Grosjean : ""Ce n'était pas possible de finir comme ça, pas maintenant""  ",0.07816666666666668,Neutral,Grosjean,,
253,"  L'incendie de Grosjean préoccupe Todt : ""Nous devons comprendre""  ",0.18952380952380943,Positive,Grosjean,,
254,"  Grosjean hospitalisé un jour de plus, il veut courir à Abu Dhabi  ",0.08771794871794872,Neutral,Grosjean,,
255,  Lewis Hamilton positif au COVID-19 et forfait à Sakhir  ,0.09685714285714288,Neutral,Hamilton,,
